RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06
95827,89131,Las Vegas,NV,Las Vegas,Clark,1394,,,132000,,127384.6154,122176.4706,121475,120200,125550,125525,123875,121725,121400,121425,123000,125050,126950,127525,127825,,,134500,135382.3529,131025,127175,129225,134300,132000,132575,132450,132050,132725,130550,130400,126300,134775,136450,139925,137950,138150,143375,140925,139450,135550,142400,142425,138982.5,144242.5,146950,147000,142975,146575,153017.5,148019.75,148197.75,146850,148000,152375,159225,168700,169275,171767.5,177992.25,185800.25,183775,182225,175800,177687.5,177073.75,181313.75,180876,182128.7,187212.15,187307.65,186243.5,187594,190240.15,199924.85,193592,190555.5,187552.5,202968.5,210877,209765,216981.5,237385.9,234122.5,227902.6,226650,229465,215215,215035,227250,263844.5,285956.15,303598.35,317556,321631.7,330649.3,341150,338921,330994.7,332276.3,335551,346198.2,354847.8,359246.5,351998.5,347650,347875,356975,360250,366750,379200,399800,386250,388130.5,398441.35,427655.65,416301.55,400664.95,388250,401020,402656.5,386958.25,396090.25,391725,416075,416450,429215,415300.5,400944.5,404021,405037.5,427144.95,417183.55,424445,418430,363124.45,346550.05,352495.25,360845.1,345723.15,331913.5,325689.45,312474.05,318750,303000,294547,279945.4,313430.35,273146.25,279500,267318,252402.1,251838.05,261922.75,261368.1,260516,243626.2,243917.8,241652,243841,234138.7,220452.3,209750,209037.5,220331.75,217607.6,217659.15,198150,187850,198650,205175,181425,179700,177725,180349,167136.8,156287.2,163250,162750,163255,160893.5,160511.5,177500,177250,182250,164950,160375,159407.5,167992.5,161275,159500,162437,154620.9,158091.1,178750,195125,217850,227515,225735,230867.5,250705.25,231713.85,225400,212550,266800,266521.5,262420.05,227401.45,236000,231925,234575,235500,266400,261600,254950,240000,252650,243250,267450,265800,266450,283625,282730,282163.5,264591.5,273300,285450,286300,282200,279965,286985,292400,287349.5,264499.65,242574.85,250175,250100,253150,251595,
69775,28212,Charlotte,NC,Charlotte,Mecklenburg,1395,81650,81525,81375,82600,85625,88400,87200,85750,85500,81350,83600,79675,82375,85350,87700,85000,85400,90250,92800,92800,94150,94900,95650,93850,90850,90775,93475,96900,96550,93600,93100,89800,92375,94075,94150,95300,97900,99300,96575,97650,101025,98900,96350,96500,97300,96325,98375,100100,109000,108100,106450,104850,105000,104500,97400,99775,105325,97500,94275,104225,106600,108625,102025,108100,105000,105900,105950,103500,106800,111275,,106038.4615,106441.1765,107250,106400,111625,113125,114500,113125,109950,109750,113400,109600,110200,113975,116175,115800,115900,107025,106275,106850,109650,112800,109075,101725,104200,107150,106475,111675,110900,111250,112225,112375,109375,109000,111975,116250,115150,114725,112125,115500,123325,124925,119050,115500,116700,116400,117100,104550,106400,111850,112650,117875,116825,118000,122250,121800,118200,117850,117575,117375,115500,119450,118500,125700,124200,123125,116525,114825,123475,122300,120400,114200,104600,102775,104975,111375,118225,127950,113450,114175,,,,115000,,111153.8462,,112307.6923,114176.4706,109700,108000,103050,117850,110500,,102500,,,106000,,105230.7692,97647.0588,,80576.9231,,99307.6923,,,,93500,100264.7059,,,,,92500,,100576.9231,,,69000,77823.5294,,65538.4615,77647.0588,,,,96000,89529.4118,94650,104850,,96961.5385,96705.8824,99050,110175,112075,109500,108600,105400,112200,,,,80000,94705.8824,111750,119350,115550,102600,102375,96825,102400,112800,131550,120800,116975,,103200,117250,125250,125700,106965,104885,110850,114800,111600,114900,124700,128300,133075
70824,30039,Snellville,GA,Atlanta,Gwinnett,1396,108525,99890,101675,113310,116000,115425,111100,121975,123050,110015,100000,100550,104860,109750,102640,98085,106875,112725,115515,118900,119760,122025,122950,119740,118075,121185,124650,118440,115775,112235,119900,118750,124415,124735,117900,123100,129700,124950,128375,122225,127450,120215,126955,129900,130755,132290,125050,123435,128125,126525,130765,138385,138650,136450,132765,131345,133720,137965,140855,143300,146965,141700,134085,140295,142305,141100,140075,142540,146550,148775,142735,139175,142255,143410,143660,145950,151870,150515,144870,143470,141665,140650,139900,142900,145050,146985,146150,146415,145635,144365,145455,149300,152490,160290,166500,162015,153085,151945,155300,158560,157210,156435,157940,159675,166710,167860,161039,160293.8,155385.2,156799.5,158336.65,164847.85,167465,170235,171115,169310,171075,175330,177985,173995,175658,175074.1,174048.9,177045,185775,183065,178795,180605,181100,178215,169985,169725,174978.5,171005.95,173209.75,173735.9,177519.9,171600,180199.5,182064.65,177484.85,179950,176665,177050,159035,153015,151440,163395,172745,166855,157150,170150,171269.5,162471.15,139773.35,137364.5,130957.65,137681.85,136777.5,134844.25,138083.25,131990,134910,145000,139711,134391.7,120600,119250,127450,134050,135650,133640,129947.5,119232.5,107545,97220,109000,106750,103550,91205,96902,98962.4,85544.6,86850,82900,99130,97120,112900,129750,108771.2,96394.8,92450,98400,101350,90550,98650,98050,86400,82300,100700,104850,112620,,,103000,104588.2353,112445,122405,126185,113215,126675,,123669.2308,130529.4118,140100,134985,137815,144950,145400,162200,155350,150500,150700,145300,156050,162300,151565,135935,132825,136575,141900,141750,146250,149850,148350,143700,150805,151510,158135,158600,154795,159905,163625
70897,30120,Cartersville,GA,Atlanta,Bartow,1397,77750,77150,76275,78065,69830,69645,68485,75365,83390,75020,73275,73460,77575,79730,80335,76650,78550,84450,85610,79505,80725,,,,8953.5,8832.5,9022,9018,9108,9051,9520,9280,9023,8424.5,8271,8801.5,9033.5,9705,9106.5,9357,10530,11316.5,10375,10186.5,9795,10220,10376,10355,10782.5,10841.5,10945.5,11333,11017.5,11366,11424,10557.5,11058,11628.5,12095,11763.5,11586.5,11532.5,11480.5,11670.5,12461.5,11641.5,11048.5,10393.5,11048,11487,11506.5,11980,12586,12307.5,,18867.5,15997.5,,,107035,114615,118565,113285,112915,114935,127905,128265,138745,136735,133050,124800,127995,127180,121775,119850,115000,109575,112000,120725,124815,114343.5,118535.95,126832.55,129615,128650,123425,123350,135600,136800,134075,132225,131700,128600,130006,136867.2,132503.8,134665,137315,136300,140035,145650,139815,143905,152530,151150,147750,138400,143285,157015,146800,134850,141925,152445,151022.75,152522.25,153920,148680,152950,169550,161075,152925,135628,135559.6,145218.4,152840,157775,149410,144925,148795,144305,173050,166345,142705,,117950,119200,126100,116700,126765,144835,136850,131950,122199,128542.3,121553.65,138455.05,136835,134515,192885,173935,151215,106715,99235,163450,138477.35,115450.4,112250,118400,141275,109675,115000,104100,105385,104865,101050,99450,108750,99650,83005,73170,77022,74235.4,84686.6,87175,98857.5,114937.5,110196.5,97856,90365,102035,79750,74650,74575,116350,116750,99810,86000,112435,118050,112700,103375,80627.5,96447.5,106375,130190,125685,119150,111650,115200,111865,114970,126465,125975,115575,110065,116835,119465,107710,108475,114465,126735,141750,140800,128800,133865,128435,133750,144500,141750,137800,127500,137315,146950
96122,90275,Rancho Palos Verdes,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1398,393901.05,416600.45,404875,397776.5,407801.05,417425.45,430377,403251.4,380875.6,370025,398850,427302,427101.4,436850.6,422252,434251.4,435752.6,432253.4,434002,427750.6,414500,436552,440201.4,446652.6,445103.4,460752,453000.6,511500,485627,474351.4,472775.6,438250,451850,449250,481700,484100,502252.5,524379.25,511452.5,526153.25,544926.75,485200.75,478700,529460,572690,570350,532150,538250,545502.5,561151.75,559350.75,575250,567602.5,537901.75,527750.75,537702.5,518303.75,480952.15,524678.1,542126.75,541400.75,553850,598253,573004.6,567902.65,559100.75,543700,550302.5,574354.25,577652.5,586903.25,609304.75,625055.85,627506,658253,669753.9,655155.1,650106,654003,660903.9,626254.6,638605.65,620752.85,659404.4,709355.95,696656.5,690503.15,679603.9,733005.6,765506.85,752403.5,737754.55,750855.95,764757,816003.5,782201.05,829304,803156.3,886103.65,886255.05,880406.8,851854,860901.2,877104,891252.8,862455.2,825056.8,854008,947154,983605.7,994257.65,1020259.5,1118260.85,1128561.2,1035460.15,1004009.8,1000509.85,1014760,1040260,1062255,1075301.5,1102955.5,1089308.85,1141955.15,1142257,1173253.85,980905.15,924606.95,929258.7,928759,910009,945179.5,1069081.85,1076758.85,1035659.65,1065860.15,1053010.2,1024255.15,989456,1020808.15,1017254.85,1044006.5,1057008.5,1051260,959859,961659.3,993259.7,1040910,1013859.5,989504.65,933205.35,972057.8,930808.7,860454.3,798754.7,843756.95,833008.2,885758.65,879758.35,915033.65,854979.35,880755.85,906757.65,861404.5,867605.85,823756.65,767657.3,808857.5,829757.85,820382.5,903258.65,904629.55,923506,888803.15,916705.85,871507.15,858504.15,783304.7,780706.45,813007.85,907508.5,948004.35,918755.35,879256.8,879583,929679,936505.7,851456.65,801557.45,753732.2,804757.8,853908.35,751357.35,762453.45,802054.9,836252.8,896501.2,944500,913800,875700,884125,863625,870550,856200,877800,867700,965500,973250,934000,1010250,990950,1024050,1009500,1112775,927225,904475,863775,872500,1030250,1089250,1107650,981850,979500,997500,1077500,1015250,1041250,931350,965650,1033500,1142000,1136750,1115750,1023000,1046100,901900,1002500,942500,1056750,1115250,1077250,1096500,1151750
71972,32404,Panama City,FL,Panama City,Bay,1399,64485,69675,76025,82175,80875,81690,81560,84475,81925,76525,73975,77200,82950,86350,87175,82575,80100,82025,82725,83985,81065,82050,83600,87350,83250,80300,82600,83275,88230,84860,81635,83540,86435,87555,88010,83835,84350,81200,85775,91800,92425,88475,87750,83900,85350,91300,90650,92500,91250,92215,90785,96275,98625,101400,98615,90360,89125,84475,85925,89390,94025,92210,94625,100600,107265,95485,94425,93950,96250,89805,93245,95475,97660,96290,89900,89115,94885,101465,97885,95950,97900,95750,99850,99550,98050,105450,109405,111145,108950,108170,114180,111410,110590,107180,113370,120500,121425,124475,125150,127450,132850,131615,137635,150205,152995,134400,130425,132075,145000,154450,160665,164950,175650,177900,176785,183115,183085,176600,168965,171735,181700,180550,186000,190375,171100,171175,164350,170800,171600,168215,174335,176000,176150,167465,170485,165275,162125,164850,171000,169250,175000,172100,160355,157245,155400,155635,166505,171610,174350,172015,176235,169850,160350,152850,162950,174250,158100,150100,154050,154000,160550,158450,155200,161250,149215,159535,,148076.9231,135882.3529,140050,150700,152750,148500,145400,147350,148500,127400,116680,115470,117900,122900,109825,98125,126750,110250,102300,101750,111250,137400,150692.3077,,121515.3846,117000,122165,134885,137150,131250,126575,123125,111050,118000,113000,117000,110175,107925,108565,119035,112255,118745,129450,131350,135850,138585,146520,150920,123850,125800,117400,143800,152985,141380,141435,146065,157485,150250,128550,133360,155740,148450,154250,155800,164685,152030,153785,155200,150200,136425,124725,133875,142475,137575,134450,
79082,48227,Detroit,MI,Detroit,Wayne,1400,,,,,,,,,,,,,,,,,,,,,,,,47000,,,,,,,,,35500,39323.5294,,,,,,,,,,,,,,,,59000,63705.8824,57300,58550,61700,64050,67650,64450,,67615.3846,,77669.2308,77941.1765,77775,75275,,74538.4615,76058.8235,,83107.6923,,74446.1538,,,66400,68517.6471,72960,70650,79290,76110,75725,74512.5,77862.5,77925,,71538.4615,67017.6471,78235,,76538.4615,75735.2941,74675,77200,73915,73985,69225,73982.5,71992.5,78475,70025,73750,75000,79600,80050,82765,86735,86750,76750,73315,75030.5,73434.5,77950,72225,72275,73150,79350,80600,83065,86685,85115,91615,94420,90600,81500,76500,78500,79450,79950,82350,81750,78250,82750,82400,78850,78250,87750,90350,86630,81020,87350,88125,90925,87950,76200,80500,81250,84000,84250,82450,78715,76085,74150,,,,,,30000,39411.7647,,,,,,,,,,,,21500,21500,,,,,16000,,,,,,,,,,,,,,,,,,,,,,,44000,,,,,,,,,,,,,,,,,,,,,,42650,,31380.7692,,30307.6923,,,38788.4615,,,,,46800,,38415.3846,,,,,,,,
66601,20748,Temple Hills,MD,Washington,Prince Georges,1401,123515,128725,132667.5,134362.5,126594,127841,126535,124550,123950,125500,121815,126990,132225,127455,125537.5,123002.5,126500,128225,127650,124700,115750,127157.5,125892.5,133300,130950,127765,127585,123600,120500,121895,124055,121320,117424,118896,124450,120950,116600,120150,124450,131651,129408.2,125542.8,130625,124175,120950,109562.5,110718.75,,95965,115435,127100,119075,126225,125115,135035,138500,135515,137450,123185,118100,125750,127225,129200,123125,131275,140475,133350,127050,124207.5,130567.5,125650,126865,122175,123250,131385,135465,140885,131057.5,126742.5,130100,129950,132815,136135,134550,133700,145550,158900,164650,167800,171750,161250,153350,152315,149235,150000,153200,158075,159825,175650,184350,184100,176000,178465,189885,200100,194250,195500,222750,214000,220050,214450,225500,233750,238750,234650,224100,220925,225025,270300,261550,239200,239750,242250,252200,266965,259485,245250,259000,275173,269846.1,273526.9,274750,263550,258750,261500,252100,266400,274250,272200,254050,263575,258925,,200769.2308,214823.5294,232150,258150,,,247000,247235.2941,,232476.9231,,,,,,203000,,,215000,209117.6471,201500,187950,,,187000,,176230.7692,174176.4706,182200,196750,201300,218700,202250,218250,192250,171375,157825,181750,177825,175875,,,180000,191529.4118,181859.5,179439.65,170499.85,167400,157200,157050,158775,148825,159000,154725,,171911.5385,156470.5882,151000,178000,174650,176650,197700,193250,185000,161750,172749.5,178249.65,192300,177750,152000,162750,156800,182485,209529.5,200884.65,187939.85,205460,210300,196250,186250,201750,191500,,164550,179145,190019,193101,192050,187250,212550,218950,221250,221750,217750,207950,189250,173715,198985,,
75612,40291,Louisville,KY,Louisville/Jefferson County,Jefferson,1402,83441.1765,98075,99000,103000,104750,103375,101075,100965,95185,100925,88982.5,92592.5,111400,127615,113152,99543,90235,97975,97000,98725,96537.5,97287.5,101050,98950,92000,90350,94600,98090,104548,108357,120485,125850,115350,109425,114525,117000,116365,117055,121344,119126,118035,120015,120715,131860,119947.5,108792.5,113130,116591.5,119978.5,116227.5,123622.5,138825,142775,126690,127085,139820,158860,140006,128322,128482,128500,132000,136300,134365,127735,134875,134375,130175,141000,135975,128780,130670,134025,136740,131965,129620,133200,134650,138600,139800,143300,136100,134150,134415,132835,137850,139815,137050,139485,139765,142035,141469.5,142045.5,142480,146425,146400,157465,154210,154225,157300,153890,148603,152138.5,156186,156552.5,157900,155215,142435,138890,143815.5,143539.5,147950,142485,146965,152400,159360,157582.5,145842.5,137850,140000,146000,145500,147375,146375,145750,140625,140437.5,137387.5,143875,146525,153100,143350,139850,142515,145610,153390,155515.5,158249.5,153965,156310,153375,147540,142237.5,146322.5,147950,156425,154925,151130,151745,152625,149625,138015,141228,143112,144075,136575,138700,152385,148675,144187.5,137537.5,132350,132205,140323.5,140506.5,140202.5,136072.5,146800,150425,148275,145400,152675,151315,142380,142062.5,146250,154150,152075,142725,140300,149950,159800,174250,161000,154550,140175,136275,134375,137190,142655,145595,151575,151750,142475,139050,138900,129965,146485,154950,158000,149400,153425,159300,155700,149150,153765,156700,161785,166400,169965,166510,167925,161100,152515,151435,155475,153325,153450,149065,157735,162875,161625,152825,151690,152735,141215,141060,150350,154382.5,157542.5,162925,172282.5,171342.5,166800,162100,165400,159465,158135,158415,159785,161965,162635,166425
65904,19401,Norristown,PA,Philadelphia,Montgomery,1403,85823.5294,81550,81875,80775,85425,77925,77000,80395,,77307.6923,83764.7059,83965,87310,84340,83335,88700,90700,88750,83550,86815,85150,79985,79800,78875,82650,88330,87995,86150,84715,82810,81025,84650,81650,76800,72600,76800,82350,82900,82250,84350,82250,88200,95050,95465,92810,91690,92085,87175,74075,76850,85450,86375,92700,91290,89750,86485,90650,90590,89425,94085,90665,92235,99500,110200,102000,101550,106750,104550,97675,95350,92365,85785,84425,88850,90575,92440,100350,102885,101650,107625,112175,104650,91850,91300,106000,95865,92135,104350,111915,118935,122525,118075,110310,105990,92000,99900,93900,108150,115715,124400,127785,128650,139265,131685,138500,139800,126200,130325,131077.5,136747.5,131000,131000,126625,134875,146515,144975,145360,142325,145125,147250,145815,141385,148500,155825,169225,172720,179580,171550,154450,173300,155500,145150,145600,175025,178140,168735,169725,158350,162340,161185,158165,148675,137710,156750,165215,162360,150040,145685,149725,152325,156625,166375,174200,148515,142185,131900,140265,158385,155050,157765,147485,155250,152950,159400,160350,192675,169800,163225,142965,150235,156450,153165,141535,141800,131900,113975,124700,140465,,126923.0769,118235.2941,138000,147500,118500,125350,141015,160935,176475,150975,124215,,135192.3077,152470.5882,164730,137470,127825,131675,145350,164700,153450,136250,121150,97600,133875,158225,150115,117335,133450,132840,110690,123170,140000,134065,107710,127400,127425,139500,134300,139965,143100,130350,129650,130250,133775,128225,122625,112125,101820,123380,140900,142000,147100,148250,128875,130425,140550,128150,140650,139900,158785,161465,140715,
95019,85635,Sierra Vista,AZ,Sierra Vista,Cochise,1404,83308.5,82280.45,83147.55,84367.15,86362.35,87686.5,87866.55,86640.95,83011.2,83844.8,83070,81580,79285,82253.5,87767.45,88952.05,88956.2,87774.8,90785,91450,87200,88775,84725,85124.5,87029.4,90055.1,89050,87349,84502.8,84806.2,87975,85250,87000,86536,88656.2,88961,89440.8,85675,85375,88575,94932.5,92130.25,96377.25,100095.5,98741.85,94903.65,100325,95915,97556.5,95229.55,97713.2,90539.25,84087.85,82722.65,92025,93290,94845,92440,94525,93240,96560,98225,102150,98600,100650,97750,96425,95600,98925,96850,99775,95200,100115,102672.5,102837.5,103950,107250,111095,106186.5,109458.5,116215,120135,122940,118260,114015,119710,125350,124616.5,126323.55,123905.1,122956.85,125204,128007.3,133954.75,132170.25,130745.2,132752.5,136977.5,139314.25,139463.25,139498,142243.6,143154.4,144265,147135,147976,152567.7,156704.8,159248.05,168566.45,175487.6,183148.25,186038.15,194600,198735,198225,197047.5,193327.5,195335,196749.5,199160.5,197300,206640,208373.5,203756.6,199255.9,202900.5,208220.35,211048.3,203661.95,206508.85,208741.1,210379.95,202500,209045,200756.5,200538.5,196908.5,194497.45,196354.35,206254.7,193500,194955,204626,200529,198750,196750,200740,193350.5,199339.5,210525.5,193182.85,184992.65,183245,189596.5,191123.5,190875,193100,195065,193050,196150,199130.5,190355.35,185665.15,179372,185281.4,191565.3,191505.8,192660.4,182584.1,188298.25,165149.25,173685,182605,197632.5,196687.5,188225,179262.5,189735,182210.75,173411.75,161950,155150,163700,176730,178710,173275,182450,154500,141600.5,137365.35,133410.15,143775,147750,150050,172200,164250,160700,146300,153525,149450,154750,153525,150700,159250,157050,149350,155345,151396.5,135298.5,140100,144050,165075,158962.5,144937.5,154600,154500,155350,151475,130315,126084.5,132299.65,141999.85,142500,148585,142815,139285,140890,140875,132900,131100,124050,131050,131557.5,128957.5,144235,148450,135450,131435,142265,138500,137395,137530
